0.1000000000000000056 0.003464256 0.003859014 0.004213124 0.02045548 0.03154545 0.02076248 
0.2000000000000000111 0.002439199 0.002728394 0.002978756 0.01441104 0.02296077 0.01492866 
0.3000000000000000444 0.001996218 0.002229586 0.002446505 0.0118532 0.0191543 0.01226973 
0.4000000000000000222 0.001736482 0.001954122 0.002127051 0.009842302 0.0154156 0.01011382 
0.5 0.001550958 0.001745654 0.001918412 0.008534429 0.01267072 0.008581799 
0.6000000000000000888 0.001411543 0.001600529 0.001763672 0.007664811 0.01091327 0.00755492 
0.7000000000000000666 0.00130269 0.001484217 0.001659723 0.00711631 0.01021187 0.007001288 
0.8000000000000000444 0.001228839 0.001392124 0.001539344 0.006910093 0.01031732 0.006814505 
0.9000000000000000222 0.001156425 0.001328113 0.001472155 0.006759635 0.01041671 0.006661763 
1 0.001097573 0.00126625 0.001393827 0.006522574 0.010221 0.006463873 
1.100000000000000089 0.001048437 0.001219279 0.001347772 0.006336819 0.0102454 0.006367588 
1.200000000000000178 0.001000211 0.001169635 0.00129599 0.006206532 0.01023191 0.006228161 
1.300000000000000044 0.0009724113 0.001127858 0.00124374 0.006076112 0.01011713 0.006074702 
1.400000000000000133 0.0009325466 0.001085632 0.00121026 0.005945534 0.01010202 0.005990935 
1.5 0.0009083823 0.001056384 0.001176203 0.005888747 0.01015304 0.0059631 
1.600000000000000089 0.0008768857 0.001032207 0.001146167 0.005787511 0.01007185 0.00589915 
1.700000000000000178 0.000852469 0.001008659 0.001104496 0.005659117 0.01002643 0.005872914 
1.800000000000000044 0.0008270737 0.0009758016 0.001084618 0.005609798 0.0100654 0.005843263 
1.900000000000000133 0.0008026833 0.0009541634 0.001067423 0.005472001 0.01002112 0.00580533 
2 0.0007895998 0.0009403374 0.001038985 0.005402437 0.009931262 0.005694417 
2.100000000000000089 0.0007593928 0.0009225616 0.001023084 0.005277544 0.009786773 0.005602086 
2.200000000000000178 0.0007399725 0.000900929 0.0009929583 0.005161905 0.009523444 0.005494165 
2.300000000000000266 0.0007268917 0.0008940119 0.0009777874 0.00506613 0.009322992 0.00543256 
2.400000000000000355 0.0007147232 0.0008829578 0.0009616659 0.00496958 0.009050113 0.005293191 
2.5 0.0006927516 0.0008671455 0.000946314 0.004800412 0.008884045 0.005203874 
2.600000000000000089 0.0006847523 0.0008483204 0.0009372323 0.00474203 0.008693195 0.005056978 
2.700000000000000178 0.000663288 0.0008256336 0.0009126283 0.00462876 0.008482535 0.004952119 
2.800000000000000266 0.0006577853 0.0008267597 0.0008963932 0.004457013 0.008125268 0.004771134 
2.900000000000000355 0.0006429041 0.0008139416 0.0008908392 0.004382688 0.007762686 0.004623038 
3 0.0006395058 0.0007981397 0.0008757327 0.00424439 0.007458222 0.004420498 
3.100000000000000089 0.0006218562 0.0007900031 0.0008604367 0.004112901 0.006992056 0.004315652 
3.200000000000000178 0.0006158507 0.0007927291 0.0008560525 0.00400496 0.006850577 0.004123436 
3.300000000000000266 0.0006155023 0.0007833147 0.0008343561 0.003823915 0.006524547 0.004016752 
3.400000000000000355 0.0006073101 0.0007595427 0.0008386813 0.003731091 0.0061985 0.003891986 
3.5 0.000595318 0.0007598651 0.0008145513 0.003633891 0.005867283 0.003677215 
3.600000000000000089 0.0005834555 0.0007575919 0.0008118589 0.003547905 0.005574961 0.003551859 
3.700000000000000178 0.0005702896 0.0007570469 0.0007996241 0.00339237 0.005307222 0.003389683 
3.800000000000000266 0.0005690795 0.0007385552 0.0007912139 0.00333932 0.00492456 0.003304839 
3.900000000000000355 0.000556086 0.000742241 0.0007824788 0.003247016 0.004688765 0.003150256 
4 0.0005580256 0.0007319763 0.0007709999 0.003096629 0.004425488 0.003034438 
4.100000000000000533 0.0005529346 0.0007262205 0.0007670996 0.003091102 0.00428215 0.003005442 
4.200000000000000178 0.0005391838 0.0007199549 0.000759966 0.003028408 0.004128489 0.002902853 
4.299999999999999822 0.000538067 0.0007148865 0.0007521436 0.002943578 0.003938474 0.002778303 
4.400000000000000355 0.0005276714 0.0007044519 0.0007426805 0.002924542 0.003844697 0.00275675 
4.5 0.0005246105 0.0006964133 0.0007489131 0.002876276 0.003703259 0.002671979 
4.600000000000000533 0.0005173107 0.0007025706 0.000731841 0.00286417 0.003679421 0.002641207 
4.700000000000000178 0.0005242512 0.0006898336 0.0007193441 0.002746983 0.0035867 0.002616026 
4.800000000000000711 0.0005189508 0.0006994897 0.0007224471 0.002780373 0.003551027 0.002584925 
4.900000000000000355 0.0005030208 0.000680296 0.0007100382 0.002796065 0.003599461 0.002499216 
5 0.0004981965 0.0006688091 0.0007118945 0.002729352 0.003516092 0.002525184 
5.100000000000000533 0.0004995173 0.0006826622 0.0006955185 0.002709694 0.003542203 0.002475142 
5.200000000000000178 0.00049482 0.000678841 0.0007042926 0.002708624 0.003381886 0.002453377 
5.300000000000000711 0.0004909526 0.0006714938 0.0006864382 0.002649155 0.003387717 0.002420646 
5.400000000000000355 0.000486982 0.0006591862 0.0006807047 0.002637545 0.003374284 0.002382621 
5.5 0.0004850605 0.0006633176 0.0006938569 0.00261654 0.003328111 0.00241525 
5.600000000000000533 0.000478909 0.0006689812 0.000672385 0.002596007 0.003297483 0.002313547 
5.700000000000000178 0.0004701467 0.0006675824 0.0006683706 0.002545177 0.003313925 0.002313739 
5.800000000000000711 0.0004676131 0.0006642169 0.000672437 0.002500276 0.003228431 0.002334789 
5.900000000000000355 0.0004689577 0.0006507917 0.0006757337 0.002472085 0.003198229 0.002303968 
6 0.000463185 0.0006397078 0.0006719596 0.002426529 0.003113619 0.002268851 
6.100000000000000533 0.0004568202 0.0006594402 0.0006574178 0.002412118 0.003062815 0.002258046 
6.200000000000000178 0.000455401 0.0006461191 0.0006506108 0.002393885 0.003137254 0.002276781 
6.300000000000000711 0.0004577742 0.0006495207 0.0006551793 0.002407582 0.003130679 0.002307342 
6.400000000000000355 0.0004628002 0.0006556263 0.0006555075 0.002374703 0.003214154 0.002243246 
6.5 0.0004549879 0.0006390259 0.0006409361 0.002359754 0.003171656 0.002264814 
6.600000000000000533 0.0004510228 0.0006350857 0.000634985 0.002340927 0.003152046 0.002270164 
6.700000000000000178 0.0004444093 0.0006434067 0.0006292567 0.002339684 0.003224794 0.002294267 
6.800000000000000711 0.0004444235 0.0006298246 0.0006314327 0.00235102 0.00325255 0.002285142 
6.900000000000000355 0.000443338 0.0006389174 0.0006297333 0.002345661 0.003320217 0.002323725 
7 0.0004400543 0.0006351167 0.0006159573 0.002339875 0.003309743 0.002288645 
7.100000000000000533 0.0004345673 0.0006332041 0.0006188204 0.002354737 0.003454922 0.002318478 
7.200000000000000178 0.0004327791 0.0006380244 0.0006188411 0.002346935 0.003469204 0.00235206 
7.300000000000000711 0.0004365595 0.0006319701 0.0006170147 0.0023351 0.003582762 0.002274139 
7.400000000000000355 0.000428165 0.0006370396 0.0006080876 0.002354093 0.003539051 0.002370576 
7.5 0.0004310935 0.0006237535 0.0006083903 0.002342226 0.003619099 0.002364861 
7.600000000000000533 0.0004203899 0.0006232373 0.0006109899 0.002322965 0.003510161 0.002395942 
7.700000000000000178 0.0004206469 0.0006299609 0.0005959044 0.002318824 0.003589945 0.002349633 
7.800000000000000711 0.0004165816 0.0006325336 0.0005969852 0.00230148 0.003550157 0.00234681 
7.900000000000000355 0.0004238376 0.0006301819 0.0005959111 0.002304373 0.003547558 0.002290545 
8 0.0004153564 0.000627529 0.0005856497 0.002228565 0.003613863 0.002280274 
8.099999999999999645 0.0004107479 0.0006256677 0.0005841786 0.002270989 0.003574762 0.002322564 
8.200000000000001066 0.0004211725 0.000624665 0.0005877483 0.002231263 0.003442863 0.002262443 
8.300000000000000711 0.0004154584 0.0006271743 0.0005854629 0.002210245 0.003400612 0.002227989 
